,humidity,pressure,temperature,utc_time,weather,wind_direction,wind_speed
303,16.0,1017.4,9.850000000000001,2017-02-12 07:00:00,Sunny/clear,187.0,2.05
304,16.5,1017.35,10.1,2017-02-12 08:00:00,Sunny/clear,208.5,2.1
305,18.0,1017.7,9.0,2017-02-12 09:00:00,Sunny/clear,204.5,1.9
306,22.0,1018.0,6.55,2017-02-12 10:00:00,Sunny/clear,203.0,1.2999999999999998
307,26.0,1018.3499999999999,4.4,2017-02-12 11:00:00,Sunny/clear,222.5,1.3
308,30.0,1018.45,2.15,2017-02-12 12:00:00,Sunny/clear,198.5,1.2
309,36.0,1018.95,0.4,2017-02-12 13:00:00,Haze,114.5,0.8
310,39.5,1019.3499999999999,-0.7,2017-02-12 14:00:00,Haze,87.0,0.95
311,43.5,1019.95,-1.55,2017-02-12 15:00:00,Haze,131.5,0.8500000000000001
312,46.0,1020.4,-2.05,2017-02-12 16:00:00,Haze,176.0,1.0
313,50.5,1020.7,-2.75,2017-02-12 17:00:00,Haze,98.5,0.8500000000000001
314,50.0,1021.0,-2.9,2017-02-12 18:00:00,Haze,78.5,1.0
315,52.5,1021.25,-3.3,2017-02-12 19:00:00,Haze,195.0,1.05
316,55.0,1021.6,-3.8,2017-02-12 20:00:00,Haze,103.0,1.0
317,57.0,1022.2,-3.55,2017-02-12 21:00:00,Haze,65.0,1.05
318,55.5,1022.9,-4.199999999999999,2017-02-12 22:00:00,Sunny/clear,51.5,1.05
319,54.0,1023.5999999999999,-4.1,2017-02-12 23:00:00,Sunny/clear,57.5,1.1
320,52.0,1024.45,-3.0,2017-02-13 00:00:00,Haze,92.5,1.2
321,39.0,1025.05,1.35,2017-02-13 01:00:00,Sunny/clear,71.0,1.25
322,27.0,1025.25,6.050000000000001,2017-02-13 02:00:00,Sunny/clear,60.0,2.45
323,20.0,1025.4,8.9,2017-02-13 03:00:00,Sunny/clear,58.0,2.5
324,18.0,1024.9,10.149999999999999,2017-02-13 04:00:00,Sunny/clear,52.0,2.45
325,16.0,1024.2,10.850000000000001,2017-02-13 05:00:00,Sunny/clear,58.5,2.45
326,14.5,1023.45,11.5,2017-02-13 06:00:00,Sunny/clear,84.5,2.0
327,14.0,1023.5,12.05,2017-02-13 07:00:00,Sunny/clear,144.5,1.75
328,13.5,1023.55,11.850000000000001,2017-02-13 08:00:00,Sunny/clear,149.0,2.0
329,15.0,1023.9,11.1,2017-02-13 09:00:00,Sunny/clear,168.5,1.7
330,18.0,1024.2,8.2,2017-02-13 10:00:00,Sunny/clear,173.5,1.5
331,24.5,1025.0,6.35,2017-02-13 11:00:00,Sunny/clear,174.0,1.35
332,30.0,1025.8,4.35,2017-02-13 12:00:00,Sunny/clear,177.0,1.4
333,34.5,1026.4,3.3,2017-02-13 13:00:00,Haze,184.0,1.25
334,40.5,1027.25,2.15,2017-02-13 14:00:00,Haze,151.5,1.25
335,45.5,1027.35,0.7,2017-02-13 15:00:00,Haze,168.0,1.45
336,51.5,1027.65,-0.75,2017-02-13 16:00:00,Haze,143.0,1.0
337,55.0,1027.9,-1.75,2017-02-13 17:00:00,Haze,120.5,1.15
338,61.0,1028.1,-2.45,2017-02-13 18:00:00,Haze,138.5,1.05
339,65.0,1028.15,-2.95,2017-02-13 19:00:00,Haze,117.0,0.8
340,66.5,1028.25,-3.3,2017-02-13 20:00:00,Haze,78.5,0.75
341,70.0,1028.05,-3.6,2017-02-13 21:00:00,Haze,96.5,1.0
342,70.0,1028.4,-4.35,2017-02-13 22:00:00,Haze,215.0,0.6
343,72.5,1028.35,-4.55,2017-02-13 23:00:00,Haze,109.0,0.9
344,74.0,1028.5,-3.85,2017-02-14 00:00:00,Haze,69.5,1.0
345,65.0,1028.45,-2.65,2017-02-14 01:00:00,Haze,119.0,1.05
346,61.0,1028.1,-0.8500000000000001,2017-02-14 02:00:00,Haze,106.5,0.9
347,59.0,1027.8,1.0,2017-02-14 03:00:00,Haze,128.5,1.25
348,56.5,1026.85,2.4,2017-02-14 04:00:00,Haze,93.0,1.5
349,55.5,1025.5,3.3499999999999996,2017-02-14 05:00:00,Haze,117.0,1.55
350,51.5,1024.3,4.4,2017-02-14 06:00:00,Haze,123.5,1.55
351,49.0,1023.4,4.85,2017-02-14 07:00:00,Haze,136.5,1.6
352,50.0,1022.8499999999999,4.9,2017-02-14 08:00:00,Haze,138.5,1.7000000000000002
353,52.0,1022.6,4.2,2017-02-14 09:00:00,Haze,112.0,1.45
354,58.0,1022.45,2.3499999999999996,2017-02-14 10:00:00,Haze,89.5,1.3
355,65.0,1022.55,0.6,2017-02-14 11:00:00,Haze,74.0,1.15
356,69.0,1022.5,-0.6499999999999999,2017-02-14 12:00:00,Haze,88.5,1.1
357,71.0,1022.4,-1.15,2017-02-14 13:00:00,Haze,130.0,0.95
358,74.5,1022.2,-1.55,2017-02-14 14:00:00,Haze,239.0,0.95
359,74.5,1021.8499999999999,-2.1,2017-02-14 15:00:00,Haze,105.0,0.8
360,76.5,1020.9,-2.1500000000000004,2017-02-14 16:00:00,Haze,143.0,0.8
361,77.5,1020.3499999999999,-2.7,2017-02-14 17:00:00,Haze,181.5,0.85
362,80.0,1019.7,-3.05,2017-02-14 18:00:00,Haze,99.0,1.05
363,79.0,1019.0,-2.7,2017-02-14 19:00:00,Haze,90.5,1.15
364,79.0,1018.3,-3.2,2017-02-14 20:00:00,Haze,71.5,1.1
365,79.5,1017.8499999999999,-3.4,2017-02-14 21:00:00,Haze,306.5,1.05
366,79.5,1017.6,-3.75,2017-02-14 22:00:00,Haze,307.5,1.1
367,80.0,1017.4,-3.8499999999999996,2017-02-14 23:00:00,Haze,104.0,0.8
368,80.5,1017.05,-3.75,2017-02-15 00:00:00,Haze,217.0,0.9
369,70.0,1016.6500000000001,-0.95,2017-02-15 01:00:00,Haze,227.0,1.1
370,60.5,1016.1,1.1,2017-02-15 02:00:00,Haze,116.5,1.05
371,52.0,1015.05,3.3,2017-02-15 03:00:00,Haze,70.5,1.2
372,43.0,1013.8,5.4,2017-02-15 04:00:00,Haze,128.5,1.25
373,39.0,1012.1,6.7,2017-02-15 05:00:00,Haze,192.5,1.6
374,37.0,1010.6500000000001,7.6,2017-02-15 06:00:00,Haze,155.5,1.5
375,35.5,1009.55,8.05,2017-02-15 07:00:00,Haze,181.5,2.1500000000000004
376,36.0,1008.9,7.9,2017-02-15 08:00:00,Haze,189.0,1.9
377,39.0,1008.6500000000001,7.1,2017-02-15 09:00:00,Haze,208.5,1.55
378,46.5,1008.55,4.9,2017-02-15 10:00:00,Haze,262.0,0.8500000000000001
379,53.0,1008.45,2.8,2017-02-15 11:00:00,Haze,117.0,0.8500000000000001
380,54.5,1007.95,2.2,2017-02-15 12:00:00,Haze,65.5,0.95
381,57.0,1007.8499999999999,1.7000000000000002,2017-02-15 13:00:00,Haze,95.5,0.7
382,59.0,1007.4,1.3,2017-02-15 14:00:00,Haze,157.5,0.75
383,59.5,1006.5,1.45,2017-02-15 15:00:00,Haze,90.0,0.8
384,58.0,1006.05,1.7,2017-02-15 16:00:00,Haze,87.5,1.1
385,58.0,1006.05,1.9,2017-02-15 17:00:00,Haze,88.0,1.25
386,57.5,1005.7,1.95,2017-02-15 18:00:00,Haze,73.5,1.45
387,58.5,1005.5,1.85,2017-02-15 19:00:00,Haze,53.0,1.25
388,58.0,1004.95,1.45,2017-02-15 20:00:00,Haze,87.5,1.6
389,57.0,1004.8,1.85,2017-02-15 21:00:00,Haze,86.0,1.45
390,57.5,1005.3499999999999,2.05,2017-02-15 22:00:00,Haze,58.0,1.5
391,50.5,1006.15,3.4,2017-02-15 23:00:00,Haze,41.5,1.9
392,41.0,1007.1500000000001,5.05,2017-02-16 00:00:00,Haze,54.5,2.75
393,34.5,1008.65,7.2,2017-02-16 01:00:00,Haze,47.0,3.5999999999999996
394,31.0,1009.55,9.0,2017-02-16 02:00:00,Sunny/clear,49.0,5.1
395,30.0,1010.55,8.5,2017-02-16 03:00:00,Sunny/clear,46.5,5.5
396,29.0,1011.7,7.8,2017-02-16 04:00:00,Sunny/clear,50.0,4.65
397,26.0,1011.75,7.15,2017-02-16 05:00:00,Sunny/clear,46.5,5.1
398,20.0,1011.85,6.95,2017-02-16 06:00:00,Sunny/clear,47.5,4.9
399,18.0,1012.55,7.0,2017-02-16 07:00:00,Sunny/clear,59.5,4.65
400,17.0,1013.3,6.75,2017-02-16 08:00:00,Sunny/clear,60.5,4.449999999999999
401,18.0,1015.2,6.55,2017-02-16 09:00:00,Sunny/clear,56.0,4.15
402,19.0,1016.8,5.55,2017-02-16 10:00:00,Sunny/clear,47.5,3.8
403,20.0,1018.55,4.800000000000001,2017-02-16 11:00:00,Sunny/clear,39.5,3.3499999999999996
404,20.0,1019.6500000000001,3.9499999999999997,2017-02-16 12:00:00,Sunny/clear,151.0,3.5
405,20.0,1021.2,2.75,2017-02-16 13:00:00,Sunny/clear,177.5,3.45
406,20.5,1022.15,1.9,2017-02-16 14:00:00,Sunny/clear,317.0,3.5
407,21.0,1023.05,1.15,2017-02-16 15:00:00,Sunny/clear,332.5,2.5
408,22.0,1023.55,0.8,2017-02-16 16:00:00,Sunny/clear,235.5,3.1
409,21.0,1024.3,-0.1,2017-02-16 17:00:00,Sunny/clear,259.0,2.55
410,22.5,1024.65,-0.55,2017-02-16 18:00:00,Sunny/clear,159.0,2.1
411,24.5,1024.85,-1.75,2017-02-16 19:00:00,Sunny/clear,314.5,1.8
412,24.0,1024.95,-2.25,2017-02-16 20:00:00,Sunny/clear,305.0,2.25
413,24.5,1025.15,-1.65,2017-02-16 21:00:00,Sunny/clear,244.0,1.95
414,23.0,1025.15,-2.0,2017-02-16 22:00:00,Sunny/clear,202.5,2.1500000000000004
415,22.0,1025.55,-3.0999999999999996,2017-02-16 23:00:00,Sunny/clear,213.5,1.6
416,20.0,1026.4,-1.9500000000000002,2017-02-17 00:00:00,Sunny/clear,185.0,1.7000000000000002
417,16.0,1026.55,0.0,2017-02-17 01:00:00,Sunny/clear,140.5,2.25
418,13.5,1026.6,1.4,2017-02-17 02:00:00,Sunny/clear,233.0,3.25
419,12.0,1025.75,2.3499999999999996,2017-02-17 03:00:00,Sunny/clear,302.5,2.95
420,12.0,1024.65,3.3,2017-02-17 04:00:00,Sunny/clear,304.0,2.8
421,11.0,1023.3,4.2,2017-02-17 05:00:00,Sunny/clear,267.0,2.6
422,11.0,1022.05,5.3,2017-02-17 06:00:00,Sunny/clear,227.0,3.3
423,11.0,1021.3,5.6,2017-02-17 07:00:00,Sunny/clear,227.0,2.8
424,12.5,1020.8499999999999,5.45,2017-02-17 08:00:00,Sunny/clear,221.5,2.8
425,18.5,1020.7,4.7,2017-02-17 09:00:00,Sunny/clear,219.0,2.8
426,24.0,1020.6,3.3,2017-02-17 10:00:00,Sunny/clear,214.0,2.0
427,27.0,1020.55,2.3,2017-02-17 11:00:00,Sunny/clear,207.5,1.7999999999999998
428,27.0,1020.55,1.7000000000000002,2017-02-17 12:00:00,Sunny/clear,200.5,1.5
429,28.0,1020.25,0.25,2017-02-17 13:00:00,Sunny/clear,210.5,1.45
430,28.5,1019.95,-0.35000000000000003,2017-02-17 14:00:00,Sunny/clear,204.0,1.55
431,31.0,1019.7,-1.2000000000000002,2017-02-17 15:00:00,Sunny/clear,207.5,1.45
432,34.0,1019.55,-2.1500000000000004,2017-02-17 16:00:00,Sunny/clear,205.0,1.15
433,36.5,1019.05,-2.3,2017-02-17 17:00:00,Sunny/clear,164.5,1.2
434,38.5,1018.75,-2.8,2017-02-17 18:00:00,Sunny/clear,175.5,1.05
435,45.5,1018.25,-3.7,2017-02-17 19:00:00,Sunny/clear,139.5,1.3
436,46.5,1017.7,-4.25,2017-02-17 20:00:00,Sunny/clear,74.0,1.1
437,49.0,1017.5,-4.7,2017-02-17 21:00:00,Sunny/clear,91.0,0.9
438,49.5,1017.7,-5.199999999999999,2017-02-17 22:00:00,Sunny/clear,83.0,0.95
439,50.5,1017.9,-5.050000000000001,2017-02-17 23:00:00,Sunny/clear,124.0,0.9
440,47.0,1018.6500000000001,-4.5,2017-02-18 00:00:00,Sunny/clear,177.5,1.1
441,35.0,1018.9,-1.5,2017-02-18 01:00:00,Sunny/clear,132.0,1.2
442,29.0,1018.3,1.4,2017-02-18 02:00:00,Sunny/clear,57.5,1.5
443,25.0,1018.0,4.0,2017-02-18 03:00:00,Sunny/clear,70.0,1.4
444,22.0,1017.05,6.25,2017-02-18 04:00:00,Sunny/clear,119.0,1.7
445,19.5,1015.55,7.7,2017-02-18 05:00:00,Sunny/clear,167.5,2.0
446,17.5,1014.1500000000001,8.9,2017-02-18 06:00:00,Sunny/clear,198.5,2.55
447,18.0,1013.3499999999999,9.7,2017-02-18 07:00:00,Sunny/clear,184.0,3.3
448,19.5,1011.95,9.55,2017-02-18 08:00:00,Sunny/clear,191.0,3.3
449,21.0,1011.6,8.7,2017-02-18 09:00:00,Sunny/clear,192.5,2.8
450,25.0,1010.5,6.9,2017-02-18 10:00:00,Sunny/clear,180.0,2.0
451,29.5,1010.6,4.95,2017-02-18 11:00:00,Sunny/clear,177.0,1.4
452,32.5,1009.7,4.0,2017-02-18 12:00:00,Haze,145.0,1.5
453,31.5,1009.2,4.6,2017-02-18 13:00:00,Haze,148.5,1.75
454,33.5,1008.2,4.65,2017-02-18 14:00:00,Sunny/clear,149.5,2.05
455,40.5,1006.55,3.7,2017-02-18 15:00:00,Haze,137.5,1.95
456,43.0,1004.95,2.7,2017-02-18 16:00:00,Haze,115.5,1.9500000000000002
457,49.5,1003.9,2.3,2017-02-18 17:00:00,Haze,100.5,1.85
458,50.0,1003.1,1.45,2017-02-18 18:00:00,Haze,80.0,1.45
459,49.5,1001.5,0.8500000000000001,2017-02-18 19:00:00,Haze,50.5,1.25
460,52.5,1000.4,0.6,2017-02-18 20:00:00,Haze,49.5,1.2
461,55.0,999.7,0.0,2017-02-18 21:00:00,Haze,64.5,1.0
462,58.5,999.4,-0.7,2017-02-18 22:00:00,Haze,193.5,1.05
463,60.0,998.8,-0.55,2017-02-18 23:00:00,Haze,124.5,1.25
464,59.5,999.5,-0.15000000000000002,2017-02-19 00:00:00,Haze,116.0,1.0
465,51.0,1000.0,2.25,2017-02-19 01:00:00,Haze,91.5,1.05
466,41.5,1000.25,5.15,2017-02-19 02:00:00,Haze,49.5,1.45
467,36.0,999.8,7.6,2017-02-19 03:00:00,Haze,43.5,2.1500000000000004
468,31.5,999.4,9.75,2017-02-19 04:00:00,Haze,69.5,2.55
469,26.0,998.65,11.7,2017-02-19 05:00:00,Haze,72.5,2.4
470,17.5,999.05,14.4,2017-02-19 06:00:00,Sunny/clear,177.0,3.7
471,13.5,1000.0999999999999,13.0,2017-02-19 07:00:00,Sunny/clear,302.5,5.800000000000001
472,13.0,1001.75,11.4,2017-02-19 08:00:00,Sunny/clear,320.5,5.199999999999999
473,12.5,1003.5,10.1,2017-02-19 09:00:00,Sunny/clear,327.5,5.0
474,13.0,1005.6500000000001,8.35,2017-02-19 10:00:00,Sunny/clear,317.0,5.0
475,13.5,1008.1,6.9,2017-02-19 11:00:00,Sunny/clear,43.5,5.05
476,14.0,1010.2,5.25,2017-02-19 12:00:00,Sunny/clear,171.5,4.949999999999999
477,15.0,1012.1,3.9,2017-02-19 13:00:00,Sunny/clear,288.5,4.95
478,17.0,1013.7,2.9,2017-02-19 14:00:00,Sunny/clear,175.5,4.6
479,18.5,1014.95,2.05,2017-02-19 15:00:00,Sunny/clear,313.5,4.0
480,19.5,1015.9,1.45,2017-02-19 16:00:00,Sunny/clear,155.5,3.45
481,20.0,1017.0,1.1,2017-02-19 17:00:00,Sunny/clear,297.5,4.6
482,20.5,1017.9,0.25,2017-02-19 18:00:00,Sunny/clear,65.0,4.1
483,20.0,1018.6500000000001,-0.35,2017-02-19 19:00:00,Sunny/clear,316.0,4.25
484,20.5,1019.15,-1.05,2017-02-19 20:00:00,Sunny/clear,82.5,3.55
485,21.5,1020.2,-1.65,2017-02-19 21:00:00,Sunny/clear,43.5,3.8
486,23.0,1022.0,-2.3,2017-02-19 22:00:00,Sunny/clear,55.0,3.3499999999999996
487,24.5,1023.3,-3.05,2017-02-19 23:00:00,Sunny/clear,33.0,3.0
488,23.5,1024.8000000000002,-2.5999999999999996,2017-02-20 00:00:00,Sunny/clear,25.5,3.3499999999999996
489,21.0,1025.65,-1.75,2017-02-20 01:00:00,Sunny/clear,147.5,3.5
490,19.0,1026.25,-0.8,2017-02-20 02:00:00,Sunny/clear,45.0,3.5
491,17.0,1026.3000000000002,0.55,2017-02-20 03:00:00,Sunny/clear,47.5,3.8499999999999996
492,15.5,1025.9499999999998,1.9,2017-02-20 04:00:00,Sunny/clear,73.0,2.85
493,15.0,1025.25,2.8,2017-02-20 05:00:00,Sunny/clear,35.0,3.25
494,13.0,1024.4,3.8499999999999996,2017-02-20 06:00:00,Sunny/clear,57.5,2.8
495,13.0,1024.3000000000002,4.05,2017-02-20 07:00:00,Sunny/clear,80.0,2.45
496,13.0,1024.25,4.4,2017-02-20 08:00:00,Sunny/clear,95.5,2.1
497,13.0,1024.1,4.05,2017-02-20 09:00:00,Sunny/clear,122.5,1.6
498,15.0,1024.55,3.2,2017-02-20 10:00:00,Sunny/clear,213.0,1.1
499,19.5,1025.55,0.6,2017-02-20 11:00:00,Sunny/clear,200.5,1.4
500,21.0,1026.1,-0.45,2017-02-20 12:00:00,Sunny/clear,207.5,1.4
501,22.5,1026.65,-0.8,2017-02-20 13:00:00,Sunny/clear,196.0,1.3
502,21.5,1027.1999999999998,-0.8,2017-02-20 14:00:00,Sunny/clear,194.0,1.45
503,25.0,1027.05,-1.75,2017-02-20 15:00:00,Sunny/clear,210.5,1.2
504,28.0,1026.6999999999998,-2.6500000000000004,2017-02-20 16:00:00,Sunny/clear,212.5,0.9
505,29.5,1026.35,-2.85,2017-02-20 17:00:00,Sunny/clear,190.5,0.8500000000000001
506,30.0,1025.9,-2.75,2017-02-20 18:00:00,Sunny/clear,142.0,1.25
507,31.0,1026.1999999999998,-2.5,2017-02-20 19:00:00,Sunny/clear,171.0,1.05
508,31.5,1026.15,-2.8499999999999996,2017-02-20 20:00:00,Sunny/clear,181.5,1.0
509,34.0,1025.9499999999998,-3.25,2017-02-20 21:00:00,Sunny/clear,172.5,0.85
510,34.0,1025.4,-2.3,2017-02-20 22:00:00,Sunny/clear,130.0,1.15
511,34.5,1025.1,-1.85,2017-02-20 23:00:00,Sunny/clear,162.5,0.95
512,33.0,1025.45,-1.65,2017-02-21 00:00:00,Sunny/clear,163.5,1.15
513,31.0,1025.6999999999998,-0.9,2017-02-21 01:00:00,Sunny/clear,122.0,1.3
514,30.0,1025.45,-0.2,2017-02-21 02:00:00,Sunny/clear,170.5,1.55
515,28.0,1024.75,0.35,2017-02-21 03:00:00,Sunny/clear,170.0,1.6
516,34.0,1024.75,0.05,2017-02-21 04:00:00,Sunny/clear,222.0,1.9500000000000002
517,80.0,1023.9000000000001,-1.85,2017-02-21 05:00:00,Haze,190.0,1.85
518,82.0,1022.45,-1.6,2017-02-21 06:00:00,Snow,162.5,1.85
519,78.0,1021.3499999999999,-1.8,2017-02-21 07:00:00,Snow,144.5,2.1
520,78.5,1020.3499999999999,-1.9,2017-02-21 08:00:00,Snow,135.5,1.85
521,75.5,1019.9,-1.85,2017-02-21 09:00:00,Snow,150.5,1.7999999999999998
522,82.0,1019.25,-2.1500000000000004,2017-02-21 10:00:00,Snow,132.0,2.15
523,87.5,1019.3,-2.6,2017-02-21 11:00:00,Snow,138.0,1.55
524,89.5,1019.3,-2.8,2017-02-21 12:00:00,Snow,169.5,1.5
525,91.0,1019.0,-2.9,2017-02-21 13:00:00,Fog,163.0,1.75
526,90.5,1018.7,-3.0,2017-02-21 14:00:00,Fog,188.5,1.7
527,90.5,1018.3,-3.1500000000000004,2017-02-21 15:00:00,Snow,194.0,1.8
528,89.0,1017.7,-3.3499999999999996,2017-02-21 16:00:00,Fog,203.0,1.7
529,89.0,1017.1500000000001,-3.25,2017-02-21 17:00:00,Haze,208.0,1.75
530,88.0,1016.6,-3.2,2017-02-21 18:00:00,Haze,205.5,1.6
531,88.0,1015.9,-3.2,2017-02-21 19:00:00,Haze,212.0,1.4
532,88.0,1015.25,-3.3499999999999996,2017-02-21 20:00:00,Haze,220.5,1.15
533,89.0,1015.1,-3.3499999999999996,2017-02-21 21:00:00,Haze,224.5,1.0
534,88.5,1014.55,-3.6500000000000004,2017-02-21 22:00:00,Haze,172.5,1.15
535,88.0,1014.4,-4.05,2017-02-21 23:00:00,Haze,217.5,1.2999999999999998
536,88.5,1015.55,-3.6500000000000004,2017-02-22 00:00:00,Haze,203.0,1.6
537,82.0,1016.25,-2.75,2017-02-22 01:00:00,Haze,220.0,2.15
538,77.0,1016.2,-1.3,2017-02-22 02:00:00,Haze,230.0,1.7999999999999998
539,70.5,1016.0,0.05,2017-02-22 03:00:00,Haze,219.5,1.6
540,68.0,1015.5,1.25,2017-02-22 04:00:00,Haze,203.5,1.75
541,64.0,1014.6,2.5,2017-02-22 05:00:00,Haze,244.0,1.65
542,61.0,1014.0,3.45,2017-02-22 06:00:00,Haze,230.5,1.7
543,57.5,1013.75,4.0,2017-02-22 07:00:00,Haze,254.5,2.1500000000000004
544,52.5,1014.1500000000001,4.4,2017-02-22 08:00:00,Haze,278.5,2.05
545,31.5,1014.8,4.55,2017-02-22 09:00:00,Sunny/clear,305.0,3.35
546,30.0,1015.6,4.9,2017-02-22 10:00:00,Sunny/clear,317.5,4.0
547,30.0,1016.8,4.25,2017-02-22 11:00:00,Sunny/clear,321.0,3.9
548,31.0,1018.3499999999999,3.5,2017-02-22 12:00:00,Sunny/clear,319.0,3.45
549,33.0,1019.5,2.4,2017-02-22 13:00:00,Sunny/clear,323.5,3.1500000000000004
550,35.0,1020.95,1.45,2017-02-22 14:00:00,Sunny/clear,322.0,2.8
551,35.5,1021.25,0.75,2017-02-22 15:00:00,Sunny/clear,318.5,2.25
552,38.5,1021.55,0.15,2017-02-22 16:00:00,Sunny/clear,313.5,1.9500000000000002
553,40.0,1021.8499999999999,-0.15,2017-02-22 17:00:00,Sunny/clear,163.5,1.95
554,42.0,1022.45,-1.15,2017-02-22 18:00:00,Sunny/clear,305.5,1.55
555,48.0,1022.6,-2.5,2017-02-22 19:00:00,Sunny/clear,280.5,1.15
556,51.0,1022.3499999999999,-2.75,2017-02-22 20:00:00,Sunny/clear,232.5,1.25
557,53.5,1022.25,-3.15,2017-02-22 21:00:00,Sunny/clear,311.5,1.1
558,56.0,1022.45,-3.2,2017-02-22 22:00:00,Sunny/clear,209.5,1.2
559,54.5,1023.1,-3.45,2017-02-22 23:00:00,Sunny/clear,135.0,1.25
560,51.0,1024.0,-1.7,2017-02-23 00:00:00,Sunny/clear,102.5,0.95
561,38.0,1024.2,1.4,2017-02-23 01:00:00,Sunny/clear,199.0,1.4500000000000002
562,32.0,1024.15,2.95,2017-02-23 02:00:00,Sunny/clear,201.5,1.5
563,28.0,1023.3,4.2,2017-02-23 03:00:00,Sunny/clear,245.5,2.6500000000000004
564,23.5,1022.05,5.45,2017-02-23 04:00:00,Sunny/clear,236.5,2.8
565,25.0,1020.75,6.35,2017-02-23 05:00:00,Sunny/clear,254.0,3.3
566,24.5,1019.85,7.05,2017-02-23 06:00:00,Sunny/clear,251.5,3.05
567,23.0,1019.25,7.55,2017-02-23 07:00:00,Sunny/clear,227.0,3.5
568,22.0,1019.0,7.65,2017-02-23 08:00:00,Sunny/clear,238.5,3.4
569,23.5,1018.8,7.2,2017-02-23 09:00:00,Sunny/clear,258.0,3.2
570,27.5,1018.8,5.699999999999999,2017-02-23 10:00:00,Sunny/clear,251.0,2.1
571,34.0,1019.1500000000001,4.1,2017-02-23 11:00:00,Sunny/clear,241.5,1.7
572,36.5,1019.3,2.75,2017-02-23 12:00:00,Sunny/clear,234.0,1.8
573,38.0,1019.25,2.75,2017-02-23 13:00:00,Sunny/clear,238.0,1.7000000000000002
574,44.5,1019.25,1.0,2017-02-23 14:00:00,Sunny/clear,250.5,1.3
575,48.0,1019.3,-0.05,2017-02-23 15:00:00,Sunny/clear,244.0,1.55
576,54.0,1019.2,-1.05,2017-02-23 16:00:00,Sunny/clear,231.0,1.0
577,59.5,1019.1500000000001,-1.9500000000000002,2017-02-23 17:00:00,Sunny/clear,232.0,1.05
578,62.0,1019.1500000000001,-2.05,2017-02-23 18:00:00,Sunny/clear,248.5,0.9
579,63.5,1019.0,-2.7,2017-02-23 19:00:00,Sunny/clear,173.0,0.9
580,65.5,1018.6500000000001,-2.95,2017-02-23 20:00:00,Sunny/clear,155.0,1.0
581,67.5,1018.3499999999999,-3.6500000000000004,2017-02-23 21:00:00,Sunny/clear,131.0,0.9
582,62.5,1018.55,-3.8499999999999996,2017-02-23 22:00:00,Sunny/clear,202.0,1.2
583,67.5,1018.75,-4.05,2017-02-23 23:00:00,Sunny/clear,217.0,1.1
584,59.5,1019.25,-1.7000000000000002,2017-02-24 00:00:00,Sunny/clear,173.0,1.15
585,38.5,1019.5,3.2,2017-02-24 01:00:00,Sunny/clear,75.0,1.95
586,27.5,1019.3499999999999,5.6,2017-02-24 02:00:00,Sunny/clear,90.5,1.7999999999999998
587,22.5,1019.05,7.65,2017-02-24 03:00:00,Sunny/clear,137.5,1.75
588,20.0,1018.5,8.7,2017-02-24 04:00:00,Sunny/clear,209.5,2.6
589,19.0,1017.3499999999999,9.7,2017-02-24 05:00:00,Sunny/clear,230.0,2.2
590,19.0,1016.4,10.350000000000001,2017-02-24 06:00:00,Sunny/clear,221.5,2.3499999999999996
591,18.0,1015.8499999999999,11.149999999999999,2017-02-24 07:00:00,Sunny/clear,250.0,2.25
592,18.5,1015.55,11.1,2017-02-24 08:00:00,Sunny/clear,263.0,2.75
593,19.0,1015.6,10.45,2017-02-24 09:00:00,Sunny/clear,288.0,2.8
594,21.5,1016.1,9.05,2017-02-24 10:00:00,Sunny/clear,287.0,2.4
595,23.0,1016.6,7.800000000000001,2017-02-24 11:00:00,Sunny/clear,304.5,2.25
596,24.5,1017.0,6.65,2017-02-24 12:00:00,Sunny/clear,304.5,2.3
597,26.5,1017.55,5.5,2017-02-24 13:00:00,Sunny/clear,315.0,1.9
598,31.5,1018.05,4.3,2017-02-24 14:00:00,Sunny/clear,294.0,1.7000000000000002
599,31.5,1018.45,4.1,2017-02-24 15:00:00,Sunny/clear,290.5,1.7
600,34.5,1018.15,4.0,2017-02-24 16:00:00,Sunny/clear,267.5,1.5
601,34.0,1018.0,2.8,2017-02-24 17:00:00,Sunny/clear,243.0,1.5
602,39.0,1017.7,2.2,2017-02-24 18:00:00,Sunny/clear,281.5,1.75
603,37.0,1017.0999999999999,2.05,2017-02-24 19:00:00,Sunny/clear,259.0,1.5
604,43.0,1016.55,0.75,2017-02-24 20:00:00,Sunny/clear,271.5,1.6
605,43.5,1016.3,0.5,2017-02-24 21:00:00,Sunny/clear,164.0,1.35
606,46.5,1016.6500000000001,-0.5,2017-02-24 22:00:00,Sunny/clear,250.5,1.2
607,52.5,1016.95,-1.35,2017-02-24 23:00:00,Sunny/clear,264.5,1.15
608,42.5,1017.4,2.45,2017-02-25 00:00:00,Sunny/clear,252.5,1.2999999999999998
609,29.5,1017.45,6.55,2017-02-25 01:00:00,Sunny/clear,234.0,1.45
610,24.0,1016.95,8.3,2017-02-25 02:00:00,Sunny/clear,294.0,2.55
611,21.5,1016.4,9.8,2017-02-25 03:00:00,Sunny/clear,293.0,2.8
612,20.5,1015.5,11.1,2017-02-25 04:00:00,Sunny/clear,278.0,3.05
613,19.0,1014.0,12.0,2017-02-25 05:00:00,Sunny/clear,286.5,3.7
614,18.0,1013.2,12.95,2017-02-25 06:00:00,Sunny/clear,293.0,3.3499999999999996
